id,year,clave_con,fecha,semana,dias_tra,id_puesto,exp,cta,monto,tipo,trab
,2024,816,2024-01-04,1,0,11,23117,99,0.00,informativo,0
,2024,816,2024-01-04,1,7,11,23117,1,2170.00,percepcion,7
,2024,816,2024-01-04,1,0,5,12659,101,455.00,deduccion,0
,2024,815,2024-01-04,1,0,6,12583,2,60.83,percepcion,0
,2024,815,2024-01-04,1,0,6,12583,7,486.67,percepcion,0
,2024,810,2024-01-04,1,0,2,23232,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,2,23232,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,2,23232,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,2,22105,57,104.36,deduccion,0
,2024,810,2024-01-04,1,0,2,22105,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,2,22105,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,2,22105,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,2,22105,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,2,22105,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,2,12534,57,105.19,deduccion,0
,2024,810,2024-01-04,1,0,2,12534,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,2,12534,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,2,12534,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,2,12534,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,2,12534,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,2,12533,57,105.19,deduccion,0
,2024,810,2024-01-04,1,0,2,12533,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,2,12533,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,2,12533,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,2,12533,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,2,12533,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,2,12532,57,105.02,deduccion,0
,2024,810,2024-01-04,1,0,2,12532,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,2,12532,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,2,12532,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,2,12532,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,2,12532,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,5,23509,57,70.75,deduccion,0
,2024,810,2024-01-04,1,0,5,23509,58,181.57,deduccion,0
,2024,810,2024-01-04,1,0,5,23509,82,1139.32,informativo,0
,2024,810,2024-01-04,1,0,5,23509,98,181.57,informativo,0
,2024,810,2024-01-04,1,0,5,23509,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,5,23509,1,1820.00,percepcion,7
,2024,810,2024-01-04,1,0,5,23310,57,69.38,deduccion,0
,2024,810,2024-01-04,1,0,5,23310,58,124.99,deduccion,0
,2024,810,2024-01-04,1,0,5,23310,82,1139.32,informativo,0
,2024,810,2024-01-04,1,0,5,23310,98,124.99,informativo,0
,2024,810,2024-01-04,1,0,5,23310,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,5,23310,1,1820.00,percepcion,7
,2024,810,2024-01-04,1,0,5,12886,57,92.69,deduccion,0
,2024,810,2024-01-04,1,0,5,12886,58,124.99,deduccion,0
,2024,810,2024-01-04,1,0,5,12886,82,1139.32,informativo,0
,2024,810,2024-01-04,1,0,5,12886,98,124.99,informativo,0
,2024,810,2024-01-04,1,0,5,12886,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,5,12886,1,1820.00,percepcion,7
,2024,810,2024-01-04,1,0,6,12751,57,94.52,deduccion,0
,2024,810,2024-01-04,1,0,6,12751,58,138.77,deduccion,0
,2024,810,2024-01-04,1,0,6,12751,82,1103.93,informativo,0
,2024,810,2024-01-04,1,0,6,12751,98,138.77,informativo,0
,2024,810,2024-01-04,1,0,6,12751,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,6,12751,1,1703.33,percepcion,7
,2024,810,2024-01-04,1,0,6,12670,57,92.72,deduccion,0
,2024,810,2024-01-04,1,0,6,12670,58,138.77,deduccion,0
,2024,810,2024-01-04,1,0,6,12670,83,664.79,deduccion,0
,2024,810,2024-01-04,1,0,6,12670,82,1103.93,informativo,0
,2024,810,2024-01-04,1,0,6,12670,98,138.77,informativo,0
,2024,810,2024-01-04,1,0,6,12670,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,6,12670,1,1703.33,percepcion,7
,2024,810,2024-01-04,1,0,7,23304,57,68.77,deduccion,0
,2024,810,2024-01-04,1,0,7,23304,58,130.07,deduccion,0
,2024,810,2024-01-04,1,0,7,23304,82,1153.48,informativo,0
,2024,810,2024-01-04,1,0,7,23304,98,130.07,informativo,0
,2024,810,2024-01-04,1,0,7,23304,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,7,23304,1,1866.67,percepcion,7
,2024,810,2024-01-04,1,0,7,12536,57,97.13,deduccion,0
,2024,810,2024-01-04,1,0,7,12536,58,130.07,deduccion,0
,2024,810,2024-01-04,1,0,7,12536,82,1153.48,informativo,0
,2024,810,2024-01-04,1,0,7,12536,98,130.07,informativo,0
,2024,810,2024-01-04,1,0,7,12536,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,7,12536,1,1866.67,percepcion,7
,2024,810,2024-01-04,1,0,8,21509,57,91.41,deduccion,0
,2024,810,2024-01-04,1,0,8,21509,58,117.38,deduccion,0
,2024,810,2024-01-04,1,0,8,21509,82,1118.09,informativo,0
,2024,810,2024-01-04,1,0,8,21509,98,117.38,informativo,0
,2024,810,2024-01-04,1,0,8,21509,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,8,21509,1,1750.00,percepcion,7
,2024,810,2024-01-04,1,0,9,20224,57,95.05,deduccion,0
,2024,810,2024-01-04,1,0,9,20224,58,124.99,deduccion,0
,2024,810,2024-01-04,1,0,9,20224,82,1139.32,informativo,0
,2024,810,2024-01-04,1,0,9,20224,98,124.99,informativo,0
,2024,810,2024-01-04,1,0,9,20224,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,9,20224,1,1820.00,percepcion,7
,2024,810,2024-01-04,1,0,11,21447,57,105.48,deduccion,0
,2024,810,2024-01-04,1,0,11,21447,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,11,21447,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,11,21447,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,11,21447,99,0.00,informativo,0
,2024,810,2024-01-04,1,7,11,21447,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,6,12670,7,486.67,percepcion,0
,2024,810,2024-01-04,1,0,6,12670,2,60.83,percepcion,0
,2024,811,2024-01-04,1,0,6,12543,12,243.33,percepcion,0
,2024,810,2024-01-04,1,0,2,12534,101,285.26,deduccion,0
,2024,811,2024-01-04,1,0,6,12551,12,243.33,percepcion,0
,2024,810,2024-01-04,1,0,6,12751,7,486.67,percepcion,0
,2024,810,2024-01-04,1,0,6,12751,2,60.83,percepcion,0
,2024,811,2024-01-04,1,0,6,20101,12,243.33,percepcion,0
,2024,810,2024-01-04,1,2,5,23509,19,520.00,percepcion,0
,2024,811,2024-01-04,1,0,6,12543,7,486.67,percepcion,0
,2024,811,2024-01-04,1,0,6,12543,2,60.83,percepcion,0
,2024,811,2024-01-04,1,0,6,12551,7,486.67,percepcion,0
,2024,811,2024-01-04,1,0,6,12551,2,60.83,percepcion,0
,2024,811,2024-01-04,1,0,6,20101,7,486.67,percepcion,0
,2024,811,2024-01-04,1,0,6,20101,2,60.83,percepcion,0
,2024,815,2024-01-04,1,0,6,12583,12,243.33,percepcion,0
,2024,815,2024-01-04,1,0,6,13736,2,60.83,percepcion,0
,2024,815,2024-01-04,1,0,6,13736,7,486.67,percepcion,0
,2024,815,2024-01-04,1,7,11,12577,1,2170.00,percepcion,7
,2024,815,2024-01-04,1,0,11,12577,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,11,12577,98,163.07,informativo,0
,2024,815,2024-01-04,1,0,11,12577,82,1245.50,informativo,0
,2024,815,2024-01-04,1,0,11,12577,58,163.07,deduccion,0
,2024,815,2024-01-04,1,0,11,12577,57,110.82,deduccion,0
,2024,815,2024-01-04,1,7,11,23135,1,2170.00,percepcion,7
,2024,815,2024-01-04,1,0,11,23135,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,11,23135,98,163.07,informativo,0
,2024,815,2024-01-04,1,0,11,23135,82,1245.50,informativo,0
,2024,815,2024-01-04,1,0,11,23135,58,163.07,deduccion,0
,2024,815,2024-01-04,1,0,11,23135,57,97.03,deduccion,0
,2024,815,2024-01-04,1,7,9,12586,1,1820.00,percepcion,7
,2024,815,2024-01-04,1,0,9,12586,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,9,12586,98,124.99,informativo,0
,2024,815,2024-01-04,1,0,9,12586,82,1139.32,informativo,0
,2024,815,2024-01-04,1,0,9,12586,58,124.99,deduccion,0
,2024,815,2024-01-04,1,0,9,12586,57,95.59,deduccion,0
,2024,815,2024-01-04,1,7,8,23354,1,1750.00,percepcion,7
,2024,815,2024-01-04,1,0,8,23354,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,8,23354,98,117.38,informativo,0
,2024,815,2024-01-04,1,0,8,23354,82,1118.09,informativo,0
,2024,815,2024-01-04,1,0,8,23354,58,117.38,deduccion,0
,2024,815,2024-01-04,1,0,8,23354,57,68.16,deduccion,0
,2024,815,2024-01-04,1,7,7,12697,1,1866.67,percepcion,7
,2024,815,2024-01-04,1,0,7,12697,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,7,12697,98,130.07,informativo,0
,2024,815,2024-01-04,1,0,7,12697,82,1153.48,informativo,0
,2024,815,2024-01-04,1,0,7,12697,58,130.07,deduccion,0
,2024,815,2024-01-04,1,0,7,12697,57,103.65,deduccion,0
,2024,815,2024-01-04,1,7,6,12583,1,1703.33,percepcion,7
,2024,815,2024-01-04,1,0,6,12583,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,6,12583,98,138.77,informativo,0
,2024,815,2024-01-04,1,0,6,12583,82,1103.93,informativo,0
,2024,815,2024-01-04,1,0,6,12583,58,138.77,deduccion,0
,2024,815,2024-01-04,1,0,6,12583,57,100.01,deduccion,0
,2024,815,2024-01-04,1,7,6,13736,1,1703.33,percepcion,7
,2024,815,2024-01-04,1,0,6,13736,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,6,13736,98,138.77,informativo,0
,2024,815,2024-01-04,1,0,6,13736,82,1103.93,informativo,0
,2024,815,2024-01-04,1,0,6,13736,83,531.14,deduccion,0
,2024,815,2024-01-04,1,0,6,13736,58,138.77,deduccion,0
,2024,815,2024-01-04,1,0,6,13736,57,97.68,deduccion,0
,2024,815,2024-01-04,1,7,5,23159,1,1820.00,percepcion,7
,2024,815,2024-01-04,1,0,5,23159,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,5,23159,98,124.99,informativo,0
,2024,815,2024-01-04,1,0,5,23159,82,1139.32,informativo,0
,2024,815,2024-01-04,1,0,5,23159,58,124.99,deduccion,0
,2024,815,2024-01-04,1,0,5,23159,57,77.74,deduccion,0
,2024,815,2024-01-04,1,7,5,23331,1,1820.00,percepcion,7
,2024,815,2024-01-04,1,0,5,23331,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,5,23331,98,124.99,informativo,0
,2024,815,2024-01-04,1,0,5,23331,82,1139.32,informativo,0
,2024,815,2024-01-04,1,0,5,23331,58,124.99,deduccion,0
,2024,815,2024-01-04,1,0,5,23331,57,69.86,deduccion,0
,2024,815,2024-01-04,1,7,2,12587,1,2170.00,percepcion,7
,2024,815,2024-01-04,1,0,2,12587,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,2,12587,98,163.07,informativo,0
,2024,815,2024-01-04,1,0,2,12587,82,1245.50,informativo,0
,2024,815,2024-01-04,1,0,2,12587,83,608.54,deduccion,0
,2024,815,2024-01-04,1,0,2,12587,58,163.07,deduccion,0
,2024,815,2024-01-04,1,0,2,12587,57,109.39,deduccion,0
,2024,815,2024-01-04,1,7,2,12710,1,2170.00,percepcion,7
,2024,815,2024-01-04,1,0,2,12710,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,2,12710,98,163.07,informativo,0
,2024,815,2024-01-04,1,0,2,12710,82,1245.50,informativo,0
,2024,815,2024-01-04,1,0,2,12710,83,464.98,deduccion,0
,2024,815,2024-01-04,1,0,2,12710,58,163.07,deduccion,0
,2024,815,2024-01-04,1,0,2,12710,57,114.67,deduccion,0
,2024,815,2024-01-04,1,7,2,23551,1,2170.00,percepcion,7
,2024,815,2024-01-04,1,0,2,23551,99,0.00,informativo,0
,2024,815,2024-01-04,1,0,2,23551,98,163.07,informativo,0
,2024,815,2024-01-04,1,0,2,23551,82,1245.50,informativo,0
,2024,815,2024-01-04,1,0,2,23551,58,163.07,deduccion,0
,2024,815,2024-01-04,1,0,2,23551,57,58.60,deduccion,0
,2024,810,2024-01-04,1,0,2,23232,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,2,23232,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,2,23232,57,69.35,deduccion,0
,2024,810,2024-01-04,1,7,2,23542,1,2170.00,percepcion,7
,2024,810,2024-01-04,1,0,2,23542,99,0.00,informativo,0
,2024,810,2024-01-04,1,0,2,23542,98,163.07,informativo,0
,2024,810,2024-01-04,1,0,2,23542,82,1245.50,informativo,0
,2024,810,2024-01-04,1,0,2,23542,58,163.07,deduccion,0
,2024,810,2024-01-04,1,0,2,23542,57,58.60,deduccion,0
,2024,810,2024-01-04,1,7,1,23447,1,2053.33,percepcion,7
,2024,810,2024-01-04,1,0,1,23447,99,0.00,informativo,0
,2024,810,2024-01-04,1,0,1,23447,98,150.38,informativo,0
,2024,810,2024-01-04,1,0,1,23447,82,1210.11,informativo,0
,2024,810,2024-01-04,1,0,1,23447,58,150.38,deduccion,0
,2024,810,2024-01-04,1,0,1,23447,57,89.97,deduccion,0
,2024,817,2024-01-04,1,0,2,20526,57,107.76,deduccion,0
,2024,817,2024-01-04,1,0,2,20526,58,196.80,deduccion,0
,2024,817,2024-01-04,1,0,2,20526,82,1245.50,informativo,0
,2024,817,2024-01-04,1,0,2,20526,98,196.80,informativo,0
,2024,817,2024-01-04,1,0,2,20526,99,0.00,informativo,0
,2024,817,2024-01-04,1,7,2,20526,1,2170.00,percepcion,7
,2024,811,2024-01-04,1,7,11,23255,1,2170.00,percepcion,7
,2024,811,2024-01-04,1,0,11,23255,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,11,23255,98,163.07,informativo,0
,2024,811,2024-01-04,1,0,11,23255,82,1245.50,informativo,0
,2024,811,2024-01-04,1,0,11,23255,58,163.07,deduccion,0
,2024,811,2024-01-04,1,0,11,23255,57,58.60,deduccion,0
,2024,811,2024-01-04,1,7,7,12760,1,1866.67,percepcion,7
,2024,811,2024-01-04,1,0,7,12760,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,7,12760,98,130.07,informativo,0
,2024,811,2024-01-04,1,0,7,12760,82,1153.48,informativo,0
,2024,811,2024-01-04,1,0,7,12760,58,130.07,deduccion,0
,2024,811,2024-01-04,1,0,7,12760,57,60.71,deduccion,0
,2024,811,2024-01-04,1,7,6,12543,1,1703.33,percepcion,7
,2024,811,2024-01-04,1,0,6,12543,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,6,12543,98,138.77,informativo,0
,2024,811,2024-01-04,1,0,6,12543,82,1103.93,informativo,0
,2024,811,2024-01-04,1,0,6,12543,58,138.77,deduccion,0
,2024,811,2024-01-04,1,0,6,12543,57,45.66,deduccion,0
,2024,811,2024-01-04,1,7,6,12551,1,1703.33,percepcion,7
,2024,811,2024-01-04,1,0,6,12551,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,6,12551,98,138.77,informativo,0
,2024,811,2024-01-04,1,0,6,12551,82,1103.93,informativo,0
,2024,811,2024-01-04,1,0,6,12551,83,708.47,deduccion,0
,2024,811,2024-01-04,1,0,6,12551,58,138.77,deduccion,0
,2024,811,2024-01-04,1,0,6,12551,57,45.55,deduccion,0
,2024,811,2024-01-04,1,7,6,20101,1,1703.33,percepcion,7
,2024,811,2024-01-04,1,0,6,20101,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,6,20101,98,138.77,informativo,0
,2024,811,2024-01-04,1,0,6,20101,82,1103.93,informativo,0
,2024,811,2024-01-04,1,0,6,20101,83,497.84,deduccion,0
,2024,811,2024-01-04,1,0,6,20101,58,138.77,deduccion,0
,2024,811,2024-01-04,1,0,6,20101,57,45.33,deduccion,0
,2024,811,2024-01-04,1,7,5,12719,1,1820.00,percepcion,7
,2024,811,2024-01-04,1,0,5,12719,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,5,12719,98,124.99,informativo,0
,2024,811,2024-01-04,1,0,5,12719,82,1139.32,informativo,0
,2024,811,2024-01-04,1,0,5,12719,83,350.70,deduccion,0
,2024,811,2024-01-04,1,0,5,12719,58,124.99,deduccion,0
,2024,811,2024-01-04,1,0,5,12719,57,48.61,deduccion,0
,2024,811,2024-01-04,1,7,5,21225,1,1820.00,percepcion,7
,2024,811,2024-01-04,1,0,5,21225,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,5,21225,98,124.99,informativo,0
,2024,811,2024-01-04,1,0,5,21225,82,1139.32,informativo,0
,2024,811,2024-01-04,1,0,5,21225,58,124.99,deduccion,0
,2024,811,2024-01-04,1,0,5,21225,57,48.38,deduccion,0
,2024,811,2024-01-04,1,7,4,22337,1,2170.00,percepcion,7
,2024,811,2024-01-04,1,0,4,22337,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,4,22337,98,163.07,informativo,0
,2024,811,2024-01-04,1,0,4,22337,82,1245.50,informativo,0
,2024,811,2024-01-04,1,0,4,22337,83,484.26,deduccion,0
,2024,811,2024-01-04,1,0,4,22337,58,163.07,deduccion,0
,2024,811,2024-01-04,1,0,4,22337,57,58.60,deduccion,0
,2024,811,2024-01-04,1,7,2,12548,1,2170.00,percepcion,7
,2024,811,2024-01-04,1,0,2,12548,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,2,12548,98,163.07,informativo,0
,2024,811,2024-01-04,1,0,2,12548,82,1245.50,informativo,0
,2024,811,2024-01-04,1,0,2,12548,83,520.10,deduccion,0
,2024,811,2024-01-04,1,0,2,12548,58,163.07,deduccion,0
,2024,811,2024-01-04,1,0,2,12548,57,59.01,deduccion,0
,2024,811,2024-01-04,1,7,1,12545,1,2053.33,percepcion,7
,2024,811,2024-01-04,1,0,1,12545,99,0.00,informativo,0
,2024,811,2024-01-04,1,0,1,12545,98,150.38,informativo,0
,2024,811,2024-01-04,1,0,1,12545,82,1210.11,informativo,0
,2024,811,2024-01-04,1,0,1,12545,83,454.02,deduccion,0
,2024,811,2024-01-04,1,0,1,12545,58,150.38,deduccion,0
,2024,811,2024-01-04,1,0,1,12545,57,55.52,deduccion,0
,2024,815,2024-01-04,2,0,6,13736,2,60.83,percepcion,0
,2024,815,2024-01-04,2,0,6,13736,7,486.67,percepcion,0
,2024,815,2024-01-04,2,0,6,12583,2,60.83,percepcion,0
,2024,815,2024-01-04,2,0,6,12583,7,486.67,percepcion,0
,2024,815,2024-01-04,2,7,11,12577,1,2170.00,percepcion,7
,2024,815,2024-01-04,2,0,11,12577,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,11,12577,98,163.07,informativo,0
,2024,815,2024-01-04,2,0,11,12577,82,1245.50,informativo,0
,2024,815,2024-01-04,2,0,11,12577,58,163.07,deduccion,0
,2024,815,2024-01-04,2,0,11,12577,57,110.82,deduccion,0
,2024,815,2024-01-04,2,7,11,23135,1,2170.00,percepcion,7
,2024,815,2024-01-04,2,0,11,23135,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,11,23135,98,163.07,informativo,0
,2024,815,2024-01-04,2,0,11,23135,82,1245.50,informativo,0
,2024,815,2024-01-04,2,0,11,23135,58,163.07,deduccion,0
,2024,815,2024-01-04,2,0,11,23135,57,97.03,deduccion,0
,2024,815,2024-01-04,2,7,9,12586,1,1820.00,percepcion,7
,2024,815,2024-01-04,2,0,9,12586,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,9,12586,98,124.99,informativo,0
,2024,815,2024-01-04,2,0,9,12586,82,1139.32,informativo,0
,2024,815,2024-01-04,2,0,9,12586,58,124.99,deduccion,0
,2024,815,2024-01-04,2,0,9,12586,57,95.59,deduccion,0
,2024,815,2024-01-04,2,7,8,23354,1,1750.00,percepcion,7
,2024,815,2024-01-04,2,0,8,23354,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,8,23354,98,117.38,informativo,0
,2024,815,2024-01-04,2,0,8,23354,82,1118.09,informativo,0
,2024,815,2024-01-04,2,0,8,23354,58,117.38,deduccion,0
,2024,815,2024-01-04,2,0,8,23354,57,68.16,deduccion,0
,2024,815,2024-01-04,2,7,7,12697,1,1866.67,percepcion,7
,2024,815,2024-01-04,2,0,7,12697,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,7,12697,98,130.07,informativo,0
,2024,815,2024-01-04,2,0,7,12697,82,1153.48,informativo,0
,2024,815,2024-01-04,2,0,7,12697,58,130.07,deduccion,0
,2024,815,2024-01-04,2,0,7,12697,57,103.65,deduccion,0
,2024,815,2024-01-04,2,7,6,12583,1,1703.33,percepcion,7
,2024,815,2024-01-04,2,0,6,12583,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,6,12583,98,138.77,informativo,0
,2024,815,2024-01-04,2,0,6,12583,82,1103.93,informativo,0
,2024,815,2024-01-04,2,0,6,12583,58,138.77,deduccion,0
,2024,815,2024-01-04,2,0,6,12583,57,100.01,deduccion,0
,2024,815,2024-01-04,2,7,6,13736,1,1703.33,percepcion,7
,2024,815,2024-01-04,2,0,6,13736,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,6,13736,98,138.77,informativo,0
,2024,815,2024-01-04,2,0,6,13736,82,1103.93,informativo,0
,2024,815,2024-01-04,2,0,6,13736,83,531.14,deduccion,0
,2024,815,2024-01-04,2,0,6,13736,58,138.77,deduccion,0
,2024,815,2024-01-04,2,0,6,13736,57,97.68,deduccion,0
,2024,815,2024-01-04,2,7,5,23159,1,1820.00,percepcion,7
,2024,815,2024-01-04,2,0,5,23159,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,5,23159,98,124.99,informativo,0
,2024,815,2024-01-04,2,0,5,23159,82,1139.32,informativo,0
,2024,815,2024-01-04,2,0,5,23159,58,124.99,deduccion,0
,2024,815,2024-01-04,2,0,5,23159,57,77.74,deduccion,0
,2024,815,2024-01-04,2,7,5,23331,1,1820.00,percepcion,7
,2024,815,2024-01-04,2,0,5,23331,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,5,23331,98,124.99,informativo,0
,2024,815,2024-01-04,2,0,5,23331,82,1139.32,informativo,0
,2024,815,2024-01-04,2,0,5,23331,58,124.99,deduccion,0
,2024,815,2024-01-04,2,0,5,23331,57,69.86,deduccion,0
,2024,815,2024-01-04,2,7,2,12587,1,2170.00,percepcion,7
,2024,815,2024-01-04,2,0,2,12587,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,2,12587,98,163.07,informativo,0
,2024,815,2024-01-04,2,0,2,12587,82,1245.50,informativo,0
,2024,815,2024-01-04,2,0,2,12587,83,608.54,deduccion,0
,2024,815,2024-01-04,2,0,2,12587,58,163.07,deduccion,0
,2024,815,2024-01-04,2,0,2,12587,57,109.39,deduccion,0
,2024,815,2024-01-04,2,7,2,12710,1,2170.00,percepcion,7
,2024,815,2024-01-04,2,0,2,12710,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,2,12710,98,163.07,informativo,0
,2024,815,2024-01-04,2,0,2,12710,82,1245.50,informativo,0
,2024,815,2024-01-04,2,0,2,12710,83,464.98,deduccion,0
,2024,815,2024-01-04,2,0,2,12710,58,163.07,deduccion,0
,2024,815,2024-01-04,2,0,2,12710,57,114.67,deduccion,0
,2024,815,2024-01-04,2,7,2,23551,1,2170.00,percepcion,7
,2024,815,2024-01-04,2,0,2,23551,99,0.00,informativo,0
,2024,815,2024-01-04,2,0,2,23551,98,163.07,informativo,0
,2024,815,2024-01-04,2,0,2,23551,82,1245.50,informativo,0
,2024,815,2024-01-04,2,0,2,23551,58,163.07,deduccion,0
,2024,815,2024-01-04,2,0,2,23551,57,58.60,deduccion,0
,2024,810,2024-01-04,2,7,1,23447,1,2053.33,percepcion,7
,2024,810,2024-01-04,2,0,2,23542,57,58.60,deduccion,0
,2024,810,2024-01-04,2,0,2,23542,58,163.07,deduccion,0
,2024,810,2024-01-04,2,0,2,23542,82,1245.50,informativo,0
,2024,810,2024-01-04,2,0,2,23542,98,163.07,informativo,0
,2024,810,2024-01-04,2,0,2,23542,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,2,23542,1,2170.00,percepcion,7
,2024,810,2024-01-04,2,0,2,23232,57,69.35,deduccion,0
,2024,810,2024-01-04,2,0,2,23232,58,163.07,deduccion,0
,2024,810,2024-01-04,2,0,2,23232,82,1245.50,informativo,0
,2024,810,2024-01-04,2,0,2,23232,98,163.07,informativo,0
,2024,810,2024-01-04,2,0,2,23232,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,2,23232,1,2170.00,percepcion,7
,2024,810,2024-01-04,2,0,2,22105,57,104.36,deduccion,0
,2024,810,2024-01-04,2,0,2,22105,58,163.07,deduccion,0
,2024,810,2024-01-04,2,0,2,22105,82,1245.50,informativo,0
,2024,810,2024-01-04,2,0,2,22105,98,163.07,informativo,0
,2024,810,2024-01-04,2,0,2,22105,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,2,22105,1,2170.00,percepcion,7
,2024,810,2024-01-04,2,0,2,12534,57,105.19,deduccion,0
,2024,810,2024-01-04,2,0,2,12534,58,163.07,deduccion,0
,2024,810,2024-01-04,2,0,2,12534,82,1245.50,informativo,0
,2024,810,2024-01-04,2,0,2,12534,98,163.07,informativo,0
,2024,810,2024-01-04,2,0,2,12534,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,2,12534,1,2170.00,percepcion,7
,2024,810,2024-01-04,2,0,2,12533,57,105.19,deduccion,0
,2024,810,2024-01-04,2,0,2,12533,58,163.07,deduccion,0
,2024,810,2024-01-04,2,0,2,12533,82,1245.50,informativo,0
,2024,810,2024-01-04,2,0,2,12533,98,163.07,informativo,0
,2024,810,2024-01-04,2,0,2,12533,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,2,12533,1,2170.00,percepcion,7
,2024,810,2024-01-04,2,0,2,12532,57,105.02,deduccion,0
,2024,810,2024-01-04,2,0,2,12532,58,163.07,deduccion,0
,2024,810,2024-01-04,2,0,2,12532,82,1245.50,informativo,0
,2024,810,2024-01-04,2,0,2,12532,98,163.07,informativo,0
,2024,810,2024-01-04,2,0,2,12532,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,2,12532,1,2170.00,percepcion,7
,2024,810,2024-01-04,2,0,5,23509,57,70.75,deduccion,0
,2024,810,2024-01-04,2,0,5,23509,58,124.99,deduccion,0
,2024,810,2024-01-04,2,0,5,23509,82,1139.32,informativo,0
,2024,810,2024-01-04,2,0,5,23509,98,124.99,informativo,0
,2024,810,2024-01-04,2,0,5,23509,99,0.00,informativo,0
,2024,810,2024-01-04,2,7,5,23509,1,1820.00,percepcion,7
,2024,810,2024-01-04,2,0,5,23310,57,69.38,deduccion,0
,2024,810,2024-01-04,2,0,5,23310,58,124.99,deduccion,0
,2024,810,2024-01-04,2,0,5,23310,82,1139.32,informativo,0
,2024,810,2024-01-04,2,0,5,23310,98,124.99,informativo,0
,2024,810,2024-01-04,2,0,5,23310,99,0.00,informativo,0
